idVendedor,nomeVendedor,mes,ano,mediaVendas
92,Karen Ali,1,2021,47.00
92,Karen Ali,2,2021,51.63
92,Karen Ali,3,2021,45.32
92,Karen Ali,4,2021,47.68
92,Karen Ali,5,2021,45.79
92,Karen Ali,6,2021,51.16
92,Karen Ali,7,2021,48.55
92,Karen Ali,8,2021,52.36
92,Karen Ali,9,2021,42.70
92,Karen Ali,10,2021,41.00
67,Karen Patil,0,2020,48.59
67,Karen Patil,1,2020,45.33
67,Karen Patil,2,2020,41.88
67,Karen Patil,3,2020,51.61
67,Karen Patil,4,2020,49.43
67,Karen Patil,5,2020,48.47
67,Karen Patil,6,2020,49.14
67,Karen Patil,7,2020,48.46
67,Karen Patil,8,2020,49.52
67,Karen Patil,9,2020,50.27
67,Karen Patil,10,2020,55.46
67,Karen Patil,11,2020,56.57
67,Karen Patil,0,2021,49.29
67,Karen Patil,1,2021,36.92
67,Karen Patil,2,2021,47.50
67,Karen Patil,3,2021,54.37
67,Karen Patil,4,2021,50.86
67,Karen Patil,5,2021,37.15
67,Karen Patil,6,2021,47.90
67,Karen Patil,7,2021,46.70
67,Karen Patil,8,2021,53.36
67,Karen Patil,9,2021,53.67
67,Karen Patil,10,2021,4.00
94,Karl-Heinz Nikolaev,0,2020,51.29
94,Karl-Heinz Nikolaev,1,2020,45.08
94,Karl-Heinz Nikolaev,2,2020,44.21
94,Karl-Heinz Nikolaev,3,2020,45.74
94,Karl-Heinz Nikolaev,4,2020,42.39
94,Karl-Heinz Nikolaev,5,2020,38.86
94,Karl-Heinz Nikolaev,6,2020,54.41
94,Karl-Heinz Nikolaev,7,2020,55.31
94,Karl-Heinz Nikolaev,8,2020,54.74
94,Karl-Heinz Nikolaev,9,2020,49.90
94,Karl-Heinz Nikolaev,10,2020,44.92
94,Karl-Heinz Nikolaev,11,2020,55.56
94,Karl-Heinz Nikolaev,0,2021,60.36
94,Karl-Heinz Nikolaev,1,2021,47.87
94,Karl-Heinz Nikolaev,2,2021,54.50
94,Karl-Heinz Nikolaev,3,2021,59.15
94,Karl-Heinz Nikolaev,4,2021,46.55
94,Karl-Heinz Nikolaev,5,2021,51.64
94,Karl-Heinz Nikolaev,6,2021,47.35
94,Karl-Heinz Nikolaev,7,2021,50.25
94,Karl-Heinz Nikolaev,8,2021,43.38
94,Karl-Heinz Nikolaev,9,2021,53.81
94,Karl-Heinz Nikolaev,10,2021,33.00
70,Karolina Edwards,0,2020,47.31
70,Karolina Edwards,1,2020,52.57
70,Karolina Edwards,2,2020,42.14
70,Karolina Edwards,3,2020,51.22
70,Karolina Edwards,4,2020,51.09
70,Karolina Edwards,5,2020,43.10
70,Karolina Edwards,6,2020,70.00
70,Karolina Edwards,7,2020,49.45
70,Karolina Edwards,8,2020,48.39
70,Karolina Edwards,9,2020,46.45
70,Karolina Edwards,10,2020,56.25
70,Karolina Edwards,11,2020,58.42
70,Karolina Edwards,0,2021,47.56
70,Karolina Edwards,1,2021,49.77
70,Karolina Edwards,2,2021,45.20
70,Karolina Edwards,3,2021,45.59
70,Karolina Edwards,4,2021,47.71
70,Karolina Edwards,5,2021,44.77
70,Karolina Edwards,6,2021,54.43
70,Karolina Edwards,7,2021,45.21
70,Karolina Edwards,8,2021,52.13
70,Karolina Edwards,9,2021,48.00
70,Karolina Edwards,10,2021,31.25
80,Karolina Mondal,0,2020,55.83
80,Karolina Mondal,1,2020,47.87
80,Karolina Mondal,2,2020,38.81
80,Karolina Mondal,3,2020,40.14
80,Karolina Mondal,4,2020,43.19
80,Karolina Mondal,5,2020,47.26
80,Karolina Mondal,6,2020,57.43
80,Karolina Mondal,7,2020,52.35
80,Karolina Mondal,8,2020,39.33
80,Karolina Mondal,9,2020,56.63
80,Karolina Mondal,10,2020,55.35
80,Karolina Mondal,11,2020,49.62
80,Karolina Mondal,0,2021,50.65
80,Karolina Mondal,1,2021,49.47
80,Karolina Mondal,2,2021,60.64
80,Karolina Mondal,3,2021,45.58
80,Karolina Mondal,4,2021,49.68
80,Karolina Mondal,5,2021,46.88
80,Karolina Mondal,6,2021,51.50
80,Karolina Mondal,7,2021,49.18
80,Karolina Mondal,8,2021,47.55
80,Karolina Mondal,9,2021,50.78
80,Karolina Mondal,10,2021,73.00
43,Keiko Bala,0,2020,53.50
43,Keiko Bala,1,2020,54.47
43,Keiko Bala,2,2020,55.74
43,Keiko Bala,3,2020,46.67
43,Keiko Bala,4,2020,44.50
43,Keiko Bala,5,2020,54.33
43,Keiko Bala,6,2020,61.46
43,Keiko Bala,7,2020,52.18
43,Keiko Bala,8,2020,43.44
43,Keiko Bala,9,2020,46.24
43,Keiko Bala,10,2020,43.09
43,Keiko Bala,11,2020,47.96
43,Keiko Bala,0,2021,58.44
43,Keiko Bala,1,2021,55.23
43,Keiko Bala,2,2021,48.42
43,Keiko Bala,3,2021,55.00
43,Keiko Bala,4,2021,49.20
43,Keiko Bala,5,2021,47.84
43,Keiko Bala,6,2021,50.52
43,Keiko Bala,7,2021,51.56
43,Keiko Bala,8,2021,48.17
43,Keiko Bala,9,2021,52.00
43,Keiko Bala,10,2021,83.20
87,Kjartan Mwangi,0,2020,50.02
87,Kjartan Mwangi,1,2020,55.17
87,Kjartan Mwangi,2,2020,50.65
87,Kjartan Mwangi,3,2020,46.92
87,Kjartan Mwangi,4,2020,57.90
87,Kjartan Mwangi,5,2020,46.69
87,Kjartan Mwangi,6,2020,59.49
87,Kjartan Mwangi,7,2020,46.91
87,Kjartan Mwangi,8,2020,45.72
87,Kjartan Mwangi,9,2020,48.76
87,Kjartan Mwangi,10,2020,46.11
87,Kjartan Mwangi,11,2020,47.88
87,Kjartan Mwangi,0,2021,51.15
87,Kjartan Mwangi,1,2021,49.03
87,Kjartan Mwangi,2,2021,44.23
87,Kjartan Mwangi,3,2021,54.77
87,Kjartan Mwangi,4,2021,50.84
87,Kjartan Mwangi,5,2021,58.88
87,Kjartan Mwangi,6,2021,46.83
87,Kjartan Mwangi,7,2021,37.07
87,Kjartan Mwangi,8,2021,41.81
87,Kjartan Mwangi,9,2021,49.85
87,Kjartan Mwangi,10,2021,54.00
47,Krzysztof Ishii,0,2020,54.77
47,Krzysztof Ishii,1,2020,48.56
47,Krzysztof Ishii,2,2020,47.83
47,Krzysztof Ishii,3,2020,43.32
47,Krzysztof Ishii,4,2020,51.82
47,Krzysztof Ishii,5,2020,57.62
47,Krzysztof Ishii,6,2020,51.10
47,Krzysztof Ishii,7,2020,55.87
47,Krzysztof Ishii,8,2020,53.88
47,Krzysztof Ishii,9,2020,52.55
47,Krzysztof Ishii,10,2020,43.35
47,Krzysztof Ishii,11,2020,43.94
47,Krzysztof Ishii,0,2021,50.68
47,Krzysztof Ishii,1,2021,42.72
47,Krzysztof Ishii,2,2021,45.26
47,Krzysztof Ishii,3,2021,58.43
47,Krzysztof Ishii,4,2021,46.31
47,Krzysztof Ishii,5,2021,43.41
47,Krzysztof Ishii,6,2021,47.70
47,Krzysztof Ishii,7,2021,56.28
47,Krzysztof Ishii,8,2021,54.07
47,Krzysztof Ishii,9,2021,51.19
47,Krzysztof Ishii,10,2021,26.00
8,Lakshmi Wright,0,2020,58.76
8,Lakshmi Wright,1,2020,50.30
8,Lakshmi Wright,2,2020,46.23
8,Lakshmi Wright,3,2020,57.77
8,Lakshmi Wright,4,2020,55.00
8,Lakshmi Wright,5,2020,59.69
8,Lakshmi Wright,6,2020,44.88
8,Lakshmi Wright,7,2020,47.58
8,Lakshmi Wright,8,2020,48.44
8,Lakshmi Wright,9,2020,47.75
8,Lakshmi Wright,10,2020,51.14
8,Lakshmi Wright,11,2020,45.31
8,Lakshmi Wright,0,2021,47.40
8,Lakshmi Wright,1,2021,51.59
8,Lakshmi Wright,2,2021,51.26
8,Lakshmi Wright,3,2021,47.00
8,Lakshmi Wright,4,2021,60.95
8,Lakshmi Wright,5,2021,53.32
8,Lakshmi Wright,6,2021,48.52
8,Lakshmi Wright,7,2021,54.29
8,Lakshmi Wright,8,2021,53.00
8,Lakshmi Wright,9,2021,39.00
8,Lakshmi Wright,10,2021,47.75
119,Lan Hoekstra,0,2020,47.26
119,Lan Hoekstra,1,2020,54.06
119,Lan Hoekstra,2,2020,45.00
119,Lan Hoekstra,3,2020,54.26
119,Lan Hoekstra,4,2020,44.58
119,Lan Hoekstra,5,2020,50.00
119,Lan Hoekstra,6,2020,50.76
119,Lan Hoekstra,7,2020,51.66
119,Lan Hoekstra,8,2020,50.40
119,Lan Hoekstra,9,2020,46.61
119,Lan Hoekstra,10,2020,51.41
119,Lan Hoekstra,11,2020,44.79
119,Lan Hoekstra,0,2021,44.63
119,Lan Hoekstra,1,2021,50.35
119,Lan Hoekstra,2,2021,47.66
119,Lan Hoekstra,3,2021,58.23
119,Lan Hoekstra,4,2021,47.65
119,Lan Hoekstra,5,2021,50.17
119,Lan Hoekstra,6,2021,45.00
119,Lan Hoekstra,7,2021,50.68
119,Lan Hoekstra,8,2021,54.04
119,Lan Hoekstra,9,2021,42.96
119,Lan Hoekstra,10,2021,43.67
147,Li Hughes,0,2020,42.20
147,Li Hughes,1,2020,53.89
147,Li Hughes,2,2020,50.03
147,Li Hughes,3,2020,43.71
147,Li Hughes,4,2020,52.50
147,Li Hughes,5,2020,45.21
147,Li Hughes,6,2020,40.51
147,Li Hughes,7,2020,55.03
147,Li Hughes,8,2020,57.13
147,Li Hughes,9,2020,45.88
147,Li Hughes,10,2020,48.57
147,Li Hughes,11,2020,51.92
147,Li Hughes,0,2021,46.28
147,Li Hughes,1,2021,44.29
147,Li Hughes,2,2021,45.62
147,Li Hughes,3,2021,51.71
147,Li Hughes,4,2021,50.28
147,Li Hughes,5,2021,55.17
147,Li Hughes,6,2021,47.21
147,Li Hughes,7,2021,61.57
147,Li Hughes,8,2021,54.68
147,Li Hughes,9,2021,56.58
147,Li Hughes,10,2021,41.30
36,Lihua Kamau,0,2020,60.42
36,Lihua Kamau,1,2020,45.14
36,Lihua Kamau,2,2020,59.15
36,Lihua Kamau,3,2020,51.32
36,Lihua Kamau,4,2020,48.63
36,Lihua Kamau,5,2020,60.34
36,Lihua Kamau,6,2020,54.09
36,Lihua Kamau,7,2020,59.13
36,Lihua Kamau,8,2020,60.28
36,Lihua Kamau,9,2020,52.17
36,Lihua Kamau,10,2020,49.52
36,Lihua Kamau,11,2020,45.74
36,Lihua Kamau,0,2021,48.40
36,Lihua Kamau,1,2021,47.25
36,Lihua Kamau,2,2021,46.87
36,Lihua Kamau,3,2021,52.38
36,Lihua Kamau,4,2021,57.52
36,Lihua Kamau,5,2021,55.00
36,Lihua Kamau,6,2021,61.42
36,Lihua Kamau,7,2021,59.34
36,Lihua Kamau,8,2021,56.14
36,Lihua Kamau,9,2021,49.66
36,Lihua Kamau,10,2021,34.20
33,Lijun Kumar,0,2020,39.00
33,Lijun Kumar,1,2020,54.31
33,Lijun Kumar,2,2020,53.00
33,Lijun Kumar,3,2020,49.36
33,Lijun Kumar,4,2020,46.33
33,Lijun Kumar,5,2020,49.41
33,Lijun Kumar,6,2020,45.63
33,Lijun Kumar,7,2020,43.78
33,Lijun Kumar,8,2020,56.48
33,Lijun Kumar,9,2020,54.33
33,Lijun Kumar,10,2020,54.27
33,Lijun Kumar,11,2020,57.23
33,Lijun Kumar,0,2021,57.41
33,Lijun Kumar,1,2021,52.28
33,Lijun Kumar,2,2021,50.75
33,Lijun Kumar,3,2021,65.05
33,Lijun Kumar,4,2021,50.08
33,Lijun Kumar,5,2021,48.11
33,Lijun Kumar,6,2021,55.29
33,Lijun Kumar,7,2021,39.65
33,Lijun Kumar,8,2021,52.38
33,Lijun Kumar,9,2021,55.18
33,Lijun Kumar,10,2021,55.33
76,Lilian Mondal,0,2020,55.30
76,Lilian Mondal,1,2020,34.63
76,Lilian Mondal,2,2020,52.97
76,Lilian Mondal,3,2020,51.03
76,Lilian Mondal,4,2020,35.14
76,Lilian Mondal,5,2020,48.58
76,Lilian Mondal,6,2020,46.92
76,Lilian Mondal,7,2020,48.23
76,Lilian Mondal,8,2020,47.25
76,Lilian Mondal,9,2020,50.71
76,Lilian Mondal,10,2020,59.37
76,Lilian Mondal,11,2020,54.93
76,Lilian Mondal,0,2021,52.89
76,Lilian Mondal,1,2021,53.36
76,Lilian Mondal,2,2021,61.18
76,Lilian Mondal,3,2021,47.03
76,Lilian Mondal,4,2021,46.78
76,Lilian Mondal,5,2021,47.63
76,Lilian Mondal,6,2021,50.06
76,Lilian Mondal,7,2021,52.33
76,Lilian Mondal,8,2021,44.48
76,Lilian Mondal,9,2021,47.42
76,Lilian Mondal,10,2021,54.75
38,Ling Dlamini,0,2020,62.97
38,Ling Dlamini,1,2020,50.79
38,Ling Dlamini,2,2020,46.00
38,Ling Dlamini,3,2020,48.50
38,Ling Dlamini,4,2020,58.28
38,Ling Dlamini,5,2020,48.68
38,Ling Dlamini,6,2020,48.29
38,Ling Dlamini,7,2020,48.44
38,Ling Dlamini,8,2020,50.77
38,Ling Dlamini,9,2020,50.96
38,Ling Dlamini,10,2020,51.50
38,Ling Dlamini,11,2020,55.94
38,Ling Dlamini,0,2021,54.80
38,Ling Dlamini,1,2021,44.88
38,Ling Dlamini,2,2021,53.55
38,Ling Dlamini,3,2021,47.15
38,Ling Dlamini,4,2021,56.86
38,Ling Dlamini,5,2021,50.00
38,Ling Dlamini,6,2021,46.45
38,Ling Dlamini,7,2021,56.12
38,Ling Dlamini,8,2021,51.14
38,Ling Dlamini,9,2021,56.26
38,Ling Dlamini,10,2021,50.50
83,Liping Suzuki,0,2020,53.59
83,Liping Suzuki,1,2020,51.28
83,Liping Suzuki,2,2020,57.83
83,Liping Suzuki,3,2020,64.44
83,Liping Suzuki,4,2020,52.63
83,Liping Suzuki,5,2020,50.53
83,Liping Suzuki,6,2020,49.58
83,Liping Suzuki,7,2020,46.66
83,Liping Suzuki,8,2020,52.14
83,Liping Suzuki,9,2020,51.90
83,Liping Suzuki,10,2020,41.15
83,Liping Suzuki,11,2020,51.57
83,Liping Suzuki,0,2021,51.21
83,Liping Suzuki,1,2021,47.77
83,Liping Suzuki,2,2021,49.20
83,Liping Suzuki,3,2021,47.12
83,Liping Suzuki,4,2021,47.79
83,Liping Suzuki,5,2021,46.20
83,Liping Suzuki,6,2021,40.53
83,Liping Suzuki,7,2021,44.81
83,Liping Suzuki,8,2021,54.45
83,Liping Suzuki,9,2021,50.83
83,Liping Suzuki,10,2021,76.43
42,Lukasz Ikeda,0,2020,49.45
42,Lukasz Ikeda,1,2020,53.74
42,Lukasz Ikeda,2,2020,49.09
42,Lukasz Ikeda,3,2020,55.91
42,Lukasz Ikeda,4,2020,58.85
42,Lukasz Ikeda,5,2020,53.00
42,Lukasz Ikeda,6,2020,51.18
42,Lukasz Ikeda,7,2020,59.03
42,Lukasz Ikeda,8,2020,49.53
42,Lukasz Ikeda,9,2020,44.54
42,Lukasz Ikeda,10,2020,55.48
42,Lukasz Ikeda,11,2020,61.92
42,Lukasz Ikeda,0,2021,49.75
42,Lukasz Ikeda,1,2021,50.07
42,Lukasz Ikeda,2,2021,48.44
42,Lukasz Ikeda,3,2021,52.09
42,Lukasz Ikeda,4,2021,41.67
42,Lukasz Ikeda,5,2021,40.55
42,Lukasz Ikeda,6,2021,54.25
42,Lukasz Ikeda,7,2021,57.00
42,Lukasz Ikeda,8,2021,64.67
42,Lukasz Ikeda,9,2021,40.65
42,Lukasz Ikeda,10,2021,63.00
128,Lyubov Molina,0,2020,52.64
128,Lyubov Molina,1,2020,40.33
128,Lyubov Molina,2,2020,48.88
128,Lyubov Molina,3,2020,48.36
128,Lyubov Molina,4,2020,54.74
128,Lyubov Molina,5,2020,46.57
128,Lyubov Molina,6,2020,50.82
128,Lyubov Molina,7,2020,53.89
128,Lyubov Molina,8,2020,45.97
128,Lyubov Molina,9,2020,55.30
128,Lyubov Molina,10,2020,67.51
128,Lyubov Molina,11,2020,50.17
128,Lyubov Molina,0,2021,47.91
128,Lyubov Molina,1,2021,53.32
128,Lyubov Molina,2,2021,50.74
128,Lyubov Molina,3,2021,53.96
128,Lyubov Molina,4,2021,47.22
128,Lyubov Molina,5,2021,54.08
128,Lyubov Molina,6,2021,49.48
128,Lyubov Molina,7,2021,41.41
128,Lyubov Molina,8,2021,54.62
128,Lyubov Molina,9,2021,44.73
128,Lyubov Molina,10,2021,63.57
137,Maciej Endo,0,2020,52.48
137,Maciej Endo,1,2020,50.63
137,Maciej Endo,2,2020,47.31
137,Maciej Endo,3,2020,52.54
137,Maciej Endo,4,2020,37.52
137,Maciej Endo,5,2020,51.96
137,Maciej Endo,6,2020,57.68
137,Maciej Endo,7,2020,53.19
137,Maciej Endo,8,2020,52.79
137,Maciej Endo,9,2020,52.60
137,Maciej Endo,10,2020,51.03
137,Maciej Endo,11,2020,49.38
137,Maciej Endo,0,2021,48.61
137,Maciej Endo,1,2021,47.81
137,Maciej Endo,2,2021,50.00
137,Maciej Endo,3,2021,44.83
137,Maciej Endo,4,2021,41.67
137,Maciej Endo,5,2021,46.04
137,Maciej Endo,6,2021,49.02
137,Maciej Endo,7,2021,58.04
137,Maciej Endo,8,2021,56.16
137,Maciej Endo,9,2021,53.83
137,Maciej Endo,10,2021,57.17
48,Mahmood Li,0,2020,48.13
48,Mahmood Li,1,2020,50.40
48,Mahmood Li,2,2020,43.07
48,Mahmood Li,3,2020,44.44
48,Mahmood Li,4,2020,56.52
48,Mahmood Li,5,2020,53.19
48,Mahmood Li,6,2020,54.46
48,Mahmood Li,7,2020,55.97
48,Mahmood Li,8,2020,47.59
48,Mahmood Li,9,2020,49.26
48,Mahmood Li,10,2020,53.84
48,Mahmood Li,11,2020,42.53
48,Mahmood Li,0,2021,49.63
48,Mahmood Li,1,2021,55.88
48,Mahmood Li,2,2021,42.84
48,Mahmood Li,3,2021,38.73
48,Mahmood Li,4,2021,42.27
48,Mahmood Li,5,2021,58.41
48,Mahmood Li,6,2021,47.14
48,Mahmood Li,7,2021,55.10
48,Mahmood Li,8,2021,42.35
48,Mahmood Li,9,2021,48.72
48,Mahmood Li,10,2021,38.00
129,Mali Blom,0,2020,51.15
129,Mali Blom,1,2020,46.31
129,Mali Blom,2,2020,49.47
129,Mali Blom,3,2020,51.87
129,Mali Blom,4,2020,49.67
129,Mali Blom,5,2020,41.72
129,Mali Blom,6,2020,53.95
129,Mali Blom,7,2020,57.16
129,Mali Blom,8,2020,50.96
129,Mali Blom,9,2020,51.85
129,Mali Blom,10,2020,43.59
129,Mali Blom,11,2020,49.94
129,Mali Blom,0,2021,49.77
129,Mali Blom,1,2021,49.38
129,Mali Blom,2,2021,50.59
129,Mali Blom,3,2021,42.91
129,Mali Blom,4,2021,47.83
129,Mali Blom,5,2021,54.12
129,Mali Blom,6,2021,46.24
129,Mali Blom,7,2021,50.24
129,Mali Blom,8,2021,49.14
129,Mali Blom,9,2021,51.94
129,Mali Blom,10,2021,45.25
78,Manuel Schmid,0,2020,54.69
78,Manuel Schmid,1,2020,45.61
78,Manuel Schmid,2,2020,54.50
78,Manuel Schmid,3,2020,47.34
78,Manuel Schmid,4,2020,47.29
78,Manuel Schmid,5,2020,45.22
78,Manuel Schmid,6,2020,56.08
78,Manuel Schmid,7,2020,50.11
78,Manuel Schmid,8,2020,55.84
78,Manuel Schmid,9,2020,53.53
78,Manuel Schmid,10,2020,45.21
78,Manuel Schmid,11,2020,41.75
78,Manuel Schmid,0,2021,46.52
78,Manuel Schmid,1,2021,51.24
78,Manuel Schmid,2,2021,46.40
78,Manuel Schmid,3,2021,53.23
78,Manuel Schmid,4,2021,43.81
78,Manuel Schmid,5,2021,50.18
78,Manuel Schmid,6,2021,47.78
78,Manuel Schmid,7,2021,43.12
78,Manuel Schmid,8,2021,42.24
78,Manuel Schmid,9,2021,46.11
78,Manuel Schmid,10,2021,46.63
28,Marina Goto,0,2020,47.68
28,Marina Goto,1,2020,56.29
28,Marina Goto,2,2020,52.96
28,Marina Goto,3,2020,53.71
28,Marina Goto,4,2020,41.04
28,Marina Goto,5,2020,49.79
28,Marina Goto,6,2020,49.58
28,Marina Goto,7,2020,49.00
28,Marina Goto,8,2020,53.16
28,Marina Goto,9,2020,49.47
28,Marina Goto,10,2020,54.50
28,Marina Goto,11,2020,50.17
28,Marina Goto,0,2021,54.75
28,Marina Goto,1,2021,43.61
28,Marina Goto,2,2021,50.13
28,Marina Goto,3,2021,55.35
28,Marina Goto,4,2021,50.37
28,Marina Goto,5,2021,43.48
28,Marina Goto,6,2021,47.74
28,Marina Goto,7,2021,49.61
28,Marina Goto,8,2021,54.63
28,Marina Goto,9,2021,48.09
28,Marina Goto,10,2021,50.57
130,Marina Wojciechowski,0,2020,49.44
130,Marina Wojciechowski,1,2020,49.83
130,Marina Wojciechowski,2,2020,45.64
130,Marina Wojciechowski,3,2020,51.28
130,Marina Wojciechowski,4,2020,53.15
130,Marina Wojciechowski,5,2020,51.73
130,Marina Wojciechowski,6,2020,48.38
130,Marina Wojciechowski,7,2020,54.76
130,Marina Wojciechowski,8,2020,38.35
130,Marina Wojciechowski,9,2020,50.82
130,Marina Wojciechowski,10,2020,49.67
130,Marina Wojciechowski,11,2020,52.24
130,Marina Wojciechowski,0,2021,47.72
130,Marina Wojciechowski,1,2021,52.54
130,Marina Wojciechowski,2,2021,51.97
130,Marina Wojciechowski,3,2021,45.35
130,Marina Wojciechowski,4,2021,51.36
130,Marina Wojciechowski,5,2021,48.76
130,Marina Wojciechowski,6,2021,53.70
130,Marina Wojciechowski,7,2021,52.26
130,Marina Wojciechowski,8,2021,45.44
130,Marina Wojciechowski,9,2021,48.06
130,Marina Wojciechowski,10,2021,57.00
111,Martha Vasilev,0,2020,54.83
111,Martha Vasilev,1,2020,55.32
111,Martha Vasilev,2,2020,54.18
111,Martha Vasilev,3,2020,51.66
111,Martha Vasilev,4,2020,46.00
111,Martha Vasilev,5,2020,55.48
111,Martha Vasilev,6,2020,53.68
111,Martha Vasilev,7,2020,51.86
111,Martha Vasilev,8,2020,39.85
111,Martha Vasilev,9,2020,62.50
111,Martha Vasilev,10,2020,56.81
111,Martha Vasilev,11,2020,51.87
111,Martha Vasilev,0,2021,49.25
111,Martha Vasilev,1,2021,57.90
111,Martha Vasilev,2,2021,53.88
111,Martha Vasilev,3,2021,51.92
111,Martha Vasilev,4,2021,54.06
111,Martha Vasilev,5,2021,54.13
111,Martha Vasilev,6,2021,52.89
111,Martha Vasilev,7,2021,53.81
111,Martha Vasilev,8,2021,55.39
111,Martha Vasilev,9,2021,45.68
111,Martha Vasilev,10,2021,52.20
72,Mary Thompson,0,2020,49.43
72,Mary Thompson,1,2020,47.26
72,Mary Thompson,2,2020,46.29
72,Mary Thompson,3,2020,50.52
72,Mary Thompson,4,2020,57.41
72,Mary Thompson,5,2020,46.07
72,Mary Thompson,6,2020,56.24
72,Mary Thompson,7,2020,49.79
72,Mary Thompson,8,2020,47.03
72,Mary Thompson,9,2020,58.32
72,Mary Thompson,10,2020,48.74
72,Mary Thompson,11,2020,44.22
72,Mary Thompson,0,2021,54.48
72,Mary Thompson,1,2021,58.27
72,Mary Thompson,2,2021,61.36
72,Mary Thompson,3,2021,46.17
72,Mary Thompson,4,2021,57.86
72,Mary Thompson,5,2021,51.85
72,Mary Thompson,6,2021,57.39
72,Mary Thompson,7,2021,51.21
72,Mary Thompson,8,2021,63.25
72,Mary Thompson,9,2021,49.94
72,Mary Thompson,10,2021,46.67
6,Matt Fujii,0,2020,54.26
6,Matt Fujii,1,2020,40.16
6,Matt Fujii,2,2020,50.69
6,Matt Fujii,3,2020,57.42
6,Matt Fujii,4,2020,52.42
6,Matt Fujii,5,2020,49.00
6,Matt Fujii,6,2020,49.94
6,Matt Fujii,7,2020,52.61
6,Matt Fujii,8,2020,51.19
6,Matt Fujii,9,2020,49.90
6,Matt Fujii,10,2020,55.56
6,Matt Fujii,11,2020,53.74
6,Matt Fujii,0,2021,54.20
6,Matt Fujii,1,2021,51.41
6,Matt Fujii,2,2021,45.81
6,Matt Fujii,3,2021,53.11
6,Matt Fujii,4,2021,51.32
6,Matt Fujii,5,2021,50.86
6,Matt Fujii,6,2021,50.56
6,Matt Fujii,7,2021,52.08
6,Matt Fujii,8,2021,50.40
6,Matt Fujii,9,2021,44.65
6,Matt Fujii,10,2021,83.67
148,Meiyr Green,0,2020,41.61
148,Meiyr Green,1,2020,51.05
148,Meiyr Green,2,2020,50.03
148,Meiyr Green,3,2020,43.89
148,Meiyr Green,4,2020,52.48
148,Meiyr Green,5,2020,49.40
148,Meiyr Green,6,2020,58.36
148,Meiyr Green,7,2020,52.45
148,Meiyr Green,8,2020,37.78
148,Meiyr Green,9,2020,54.73
148,Meiyr Green,10,2020,59.43
148,Meiyr Green,11,2020,50.21
148,Meiyr Green,0,2021,52.31
148,Meiyr Green,1,2021,52.16
148,Meiyr Green,2,2021,60.20
148,Meiyr Green,3,2021,46.85
148,Meiyr Green,4,2021,44.94
148,Meiyr Green,5,2021,52.24
148,Meiyr Green,6,2021,54.19
148,Meiyr Green,7,2021,49.25
148,Meiyr Green,8,2021,47.80
148,Meiyr Green,9,2021,50.69
148,Meiyr Green,10,2021,54.50
19,Mercy Janssen,0,2020,55.13
19,Mercy Janssen,1,2020,57.31
19,Mercy Janssen,2,2020,48.04
19,Mercy Janssen,3,2020,47.68
19,Mercy Janssen,4,2020,64.55
19,Mercy Janssen,5,2020,54.88
19,Mercy Janssen,6,2020,57.21
19,Mercy Janssen,7,2020,47.89
19,Mercy Janssen,8,2020,49.45
19,Mercy Janssen,9,2020,42.52
19,Mercy Janssen,10,2020,51.63
19,Mercy Janssen,11,2020,49.04
19,Mercy Janssen,0,2021,51.73
19,Mercy Janssen,1,2021,54.57
19,Mercy Janssen,2,2021,51.74
19,Mercy Janssen,3,2021,48.07
19,Mercy Janssen,4,2021,52.66
19,Mercy Janssen,5,2021,52.91
19,Mercy Janssen,6,2021,56.03
19,Mercy Janssen,7,2021,55.68
19,Mercy Janssen,8,2021,49.86
19,Mercy Janssen,9,2021,52.24
19,Mercy Janssen,10,2021,50.25
127,Michal Makarov,0,2020,57.94
127,Michal Makarov,1,2020,47.96
127,Michal Makarov,2,2020,47.94
127,Michal Makarov,3,2020,59.47
127,Michal Makarov,4,2020,48.47
127,Michal Makarov,5,2020,49.00
127,Michal Makarov,6,2020,44.33
127,Michal Makarov,7,2020,41.32
127,Michal Makarov,8,2020,50.68
127,Michal Makarov,9,2020,47.63
127,Michal Makarov,10,2020,64.71
127,Michal Makarov,11,2020,44.08
127,Michal Makarov,0,2021,46.71
127,Michal Makarov,1,2021,56.06
127,Michal Makarov,2,2021,57.82
127,Michal Makarov,3,2021,48.26
127,Michal Makarov,4,2021,46.15
127,Michal Makarov,5,2021,53.97
127,Michal Makarov,6,2021,47.15
127,Michal Makarov,7,2021,50.51
127,Michal Makarov,8,2021,48.26
127,Michal Makarov,9,2021,54.94
127,Michal Makarov,10,2021,60.00
79,Mikhail Nikolaev,0,2020,42.44
79,Mikhail Nikolaev,1,2020,49.56
79,Mikhail Nikolaev,2,2020,54.16
79,Mikhail Nikolaev,3,2020,55.22
79,Mikhail Nikolaev,4,2020,61.85
79,Mikhail Nikolaev,5,2020,59.19
79,Mikhail Nikolaev,6,2020,53.85
79,Mikhail Nikolaev,7,2020,45.60
79,Mikhail Nikolaev,8,2020,51.43
79,Mikhail Nikolaev,9,2020,45.38
79,Mikhail Nikolaev,10,2020,55.22
79,Mikhail Nikolaev,11,2020,55.00
79,Mikhail Nikolaev,0,2021,48.19
79,Mikhail Nikolaev,1,2021,53.35
79,Mikhail Nikolaev,2,2021,49.39
79,Mikhail Nikolaev,3,2021,49.21
79,Mikhail Nikolaev,4,2021,47.68
79,Mikhail Nikolaev,5,2021,48.69
