idCliente,nomeCliente,valor
121,Hideo Khan,20545.14
980,Usha Kikuchi,20545.14
805,Gisela Chmielewski,20545.14
32,Hiromi Zhao,20545.14
486,Mukesh Baran,20545.14
395,Noriko Smits,20545.14
214,Shoshanah Green,20545.14
744,Gabra Saelim,20545.14
117,Andrea Walter,20545.14
146,Wolfgang Peng,20545.14
862,Yuval Nowicki,20545.14
449,George Hassan,20545.14
823,Qing Isa,20517
924,Erla Sokolova,20517
800,Johannes Begam,20517
125,Mohammad Mazibuko,20517
840,Yong Fernandez,20517
488,Claudia Sunday,20517
33,Erla Wafula,20517
631,Grace Wanjala,20517
417,Eva Yao,20517
482,Rosa Martinez,20517
124,Hassan Atieno,20517
661,Patricia Okon,20517
580,Luis Smirnova,20517
150,James Zheng,20517
883,Peng Radebe,20517
708,Werner Umar,20517
905,Sergio Gil,20517
67,Ping Delgado,20517
900,Rachel Meier,20517
922,Rajesh Bello,20517
274,Yun Kubiak,20517
52,Ashok Devi,20517
592,Chao Zwane,20503.26
599,Ning Watkins,20503.26
997,Karolina Gil,20503.26
802,Mikhail Magomedov,20503.26
953,Andreas Cheruiyot,20503.26
236,Svetlana Sekh,20503.26
359,Somkiat Sani,20503.26
654,Viktor Wekesa,20503.26
399,Karen Fuchs,20503.26
903,Gisela Hopkins,20503.26
684,Eva Ibrahim,20503.26
459,Kiyoko Scott,20503.26
233,Aleksander Macharia,20503.26
178,Wichai Keller,20503.26
802,Mikhail Magomedov,20503.26
524,Matthew Karlsson,20503.26
602,Prasit Parker,20503.26
946,Yong Clark,20503.26
678,Kamil Hartmann,20503.26
507,Ester Richardson,20503.26
798,Maria Feng,20483.32
299,Prasit Gomez,20483.32
15,Sunthon Hill,20483.32
477,Wichian Langat,20483.32
90,Keiko Jin,20483.32
482,Rosa Martinez,20483.32
23,Shay Devi,20483.32
357,Hildur Saha,20483.32
939,Fatima Starr,20483.32
686,Denis Smirnova,20483.32
389,Atli Baran,20483.32
428,Busisiwe Richter,20483.32
690,Sharon Behera,20483.32
624,Ning Endo,20483.32
794,Chayah Chanthara,20483.32
312,Jane Matsumoto,20483.32
111,Svetlana Adri,20483.32
743,Mahmood Jakubowski,20477.88
930,Paul Gomez,20477.88
673,Rita Cherinsuk,20477.88
961,Martha Koch,20477.88
966,Hui Usman,20477.88
645,Fernando Suzuki,20477.88
825,Anong Dominguez,20477.88
597,Alejandro Mitchell,20477.88
557,Adam Oakley,20477.88
776,Noam Smith,20477.88
581,Amnuai Begum,20477.88
970,Wirot Okeke,20477.88
40,Angela Rees,20477.88
546,Yoshiko Ram,20477.88
534,Miriam Borkowski,20477.88
971,Diego Oakley,20477.88
600,Nadezhda Vargas,20477.88
552,Hiroshi Bakker,20477.88
645,Fernando Suzuki,20477.88
579,Haim Elbaz,20473.71
87,Irina Nayak,20473.71
883,Peng Radebe,20473.71
226,Peng Herrmann,20473.71
483,Ester Ansari,20473.71
782,Santosh Fujita,20473.71
641,Carol Flores,20473.71
130,Xiaoyan Kondo,20473.71
62,Sushila Matthews,20473.71
817,Denis Bailey,20473.71
583,Fernando Sikora,20473.71
756,Isa Lopez,20473.71
47,Usman Omondi,20473.71
338,Jerzy Van-Dam,20473.71
228,Meiyr Brown,20473.71
540,Busisiwe Duda,20473.71
716,Karl Price,20473.71
265,Katarzyna James,20473.71
741,Jan Maciejewski,20473.71
542,Andri Karanja,20473.71
883,Peng Radebe,20473.71
497,Ian Wilson,20473.71
831,Jonathan Rodriguez,20473.71
689,Mary Wei,20470.45
98,Latda Feng,20470.45
324,Alan Garcia,20470.45
312,Jane Matsumoto,20470.45
703,Petrus Adri,20470.45
510,Sushila Chukwu,20470.45
694,Johanna Davies,20470.45
351,Narong Pawlak,20470.45
225,Mieko Rungrueang,20470.45
793,Kiyoko Mendoza,20470.45
863,Sri Howells,20470.45
134,Gabra Ren,20470.45
69,Qing Vega,20470.45
513,Kazuo Song,20470.45
713,Xiang Dekker,20470.45
266,Toshio Schmitt,20466.710000000003
595,Xiaoping De-Groot,20466.710000000003
196,Viktor Govender,20466.710000000003
703,Petrus Adri,20466.710000000003
376,Lilja Maeda,20466.710000000003
322,Yoko Mohammed,20466.710000000003
515,Joyce Svoboda,20466.710000000003
410,Xiaoli Harle,20466.710000000003
92,Amnuai Frolova,20466.710000000003
241,Jesus Salazar,20466.710000000003
158,Hisako Muhammad,20466.710000000003
779,Asha Jimenez,20466.710000000003
639,Kiyoshi De-Groot,20466.710000000003
703,Petrus Adri,20466.710000000003
335,Jane Pillay,20466.710000000003
234,Pushpa Moshe,20466.710000000003
998,Zbigniew Liao,20466.710000000003
632,Mahmood Hoffmann,20466.710000000003
517,Ruth Dudek,20454.5
192,Miguel Peters,20454.5
857,Magda Bibi,20454.5
806,Jianguo Mahato,20454.5
343,Miriam Meng,20454.5
606,Hui Janssen,20454.5
730,Evgeniy Mhlongo,20454.5
55,Nadezhda Wambua,20454.5
699,Rekha Gil,20454.5
323,Mpho Castro,20454.5
686,Denis Smirnova,20454.5
199,Suman Wieczorek,20454.5
264,Nonhlanhla Ceng,20454.5
101,Ewa Arai,20454.5
267,Lihua Achieng,20454.5
919,Yuliya Agbaria,20454.5
645,Fernando Suzuki,20454.5
304,Sveinn Yang,20454.5
965,Yoshiko Malkah,20454.5
216,Ekaterina Zhu,20454.5
467,Carlos Garza,20454.5
461,Anita Ding,20454.5
77,Lalita Hasna,20454.5
364,Gang Ngcobo,20450.100000000002
595,Xiaoping De-Groot,20450.100000000002
736,Yusuf Pan,20450.100000000002
404,Mohammad Baker,20450.100000000002
278,Steve Van-Beek,20450.100000000002
955,Raj Li,20450.100000000002
257,Yusuf Zalewski,20450.100000000002
999,Philip Salazar,20450.100000000002
931,Amphon Okoth,20450.100000000002
314,Yu Werner,20450.100000000002
658,Andrea Smoakley,20450.100000000002
127,Amnuai Chen,20450.100000000002
163,Somnuek Blom,20450.100000000002
734,Aminu Hongthong,20450.100000000002
387,Yuval Yan,20450.100000000002
791,Michal Haruna,20450.100000000002
170,Darya Maluleke,20450.100000000002
268,Rajendra Dai,20450.100000000002
938,Chanah Patel,20450.100000000002
216,Ekaterina Zhu,20450.100000000002
936,Dariusz White,20450.100000000002
452,Akira Yang,20450.100000000002
584,Josefa Mabaso,20450.100000000002
236,Svetlana Sekh,20444.8
749,Eugenia Dijkstra,20444.8
951,Xiaoping Singh,20444.8
520,Jose-Antonio Govender,20444.8
739,Sawat Van-den-Berg,20444.8
226,Peng Herrmann,20444.8
883,Peng Radebe,20444.8
496,Petra Hughes,20444.8
380,Lukasz Smoakley,20444.8
717,Karen Allen,20444.8
344,Tebogo Santiago,20444.8
202,Santosh Bekher,20444.8
528,Urmila Mazur,20444.8
194,Salisu Du-Plessis,20444.8
371,Paula Diaz,20444.8
818,Juan Bjarnason,20444.8
567,Masako Krause,20444.8
994,Yelena Omar,20444.8
693,Shay Sah,20444.8
174,Andrew Hoekstra,20444.8
211,Irina Dube,20444.8
428,Busisiwe Richter,20443.28
752,Ping Clark,20443.28
77,Lalita Hasna,20443.28
174,Andrew Hoekstra,20443.28
851,Xiang Parry,20443.28
598,Berglind Kaczmarek,20443.28
147,Inga Morgan,20443.28
759,Ali Romanov,20443.28
557,Adam Oakley,20443.28
861,Juan Martinez,20443.28
527,Yuko Hoffmann,20443.28
481,Sam Roberts,20443.28
868,Ana Lavyan,20443.28
854,Birgit Murakami,20443.28
311,Isah Mikhaylov,20443.28
392,Linda Van-Dijk,20443.28
16,Lyubov Smoakley,20443.28
616,Rosa Kowalski,20443.28
596,Werner Audu,20443.28
456,Idris Vasileva,20443.28
334,Paulina Arnarson,20429.25
815,Gunnar Chand,20429.25
651,Daniel Sukkasem,20429.25
296,Pawel Molefe,20429.25
3,Lalita Shehu,20429.25
851,Xiang Parry,20429.25
608,Carol Fujii,20429.25
384,Watsana Parry,20429.25
290,Janusz Clark,20429.25
109,Ko Ngwenya,20429.25
757,Faith Sukkasem,20429.25
376,Lilja Maeda,20429.25
125,Mohammad Mazibuko,20429.25
884,Christine Tang,20429.25
213,Wei Keller,20429.25
372,Hauwa Okon,20429.25
758,Yelena Das,20429.25
34,Rosa Yamamoto,20429.25
614,Lin Langat,20429.25
394,Karin Aguilar,20429.25
131,Sombun Torres,20429.25
243,Carmen Wood,20429.25
864,Maryam Kongkaeo,20429.25
551,Rebecca Mhamid,20429.25
638,Yhudah Majewski,20429.25
170,Darya Maluleke,20429.25
844,Fatima Mutuku,20429.25
350,Magda Hill,20429.25
244,Carol Saetan,20429.25
123,Rong Mthembu,20429.25
853,Bongani Fang,20428.65
274,Yun Kubiak,20428.65
23,Shay Devi,20428.65
640,Javier Aminu,20428.65
835,Grace Kjartansson,20428.65
966,Hui Usman,20428.65
788,Emmanuel Sah,20428.65
482,Rosa Martinez,20428.65
54,Shankar Pavlov,20428.65
67,Ping Delgado,20428.65
451,Li Thongsuk,20428.65
958,Victor Cele,20428.65
744,Gabra Saelim,20428.65
755,Masako Mondal,20428.65
314,Yu Werner,20428.65
911,Andrea Ohana,20428.65
985,Suresh Nkosi,20428.65
309,Xolani Zhou,20428.65
872,Masami Patil,20428.65
925,Isah Paswan,20428.65
106,Hauwa Mabaso,20428.65
826,Unnur Suissa,20428.65
550,Samran Sekh,20428.65
306,Fatima Bekher,20428.65
11,Shizuko Mhamid,20423.420000000002
251,Brigitte Mustapha,20423.420000000002
661,Patricia Okon,20423.420000000002
583,Fernando Sikora,20423.420000000002
241,Jesus Salazar,20423.420000000002
99,Meiyr Gomez,20423.420000000002
43,Fatima Endo,20423.420000000002
642,Fiona Muhammed,20423.420000000002
30,Chen Ortega,20423.420000000002
770,Yong Yang,20423.420000000002
185,Peter Lis,20423.420000000002
755,Masako Mondal,20423.420000000002
951,Xiaoping Singh,20423.420000000002
995,Watsana Okafor,20423.420000000002
223,Noam Szewczyk,20423.420000000002
607,Michal Schwartz,20423.420000000002
398,Masao Wairimu,20423.420000000002
240,Mpho Griffiths,20423.420000000002
461,Anita Ding,20423.420000000002
331,Eva Sombun,20423.420000000002
136,Emma Lavyan,20423.420000000002
58,Karolina Yao,20423.420000000002
680,Salisu Omar,20409.28
597,Alejandro Mitchell,20409.28
417,Eva Yao,20409.28
513,Kazuo Song,20409.28
32,Hiromi Zhao,20409.28
468,Lyudmila Thongkham,20409.28
650,Ilya Phillips,20409.28
283,Reiko Vasilev,20409.28
54,Shankar Pavlov,20409.28
407,Chao Shaikh,20409.28
582,Dmitriy Helgason,20409.28
226,Peng Herrmann,20409.28
79,Yahaya Mahlangu,20409.28
783,Miriam Nakano,20409.28
640,Javier Aminu,20409.28
346,Haiyan Mutua,20409.28
244,Carol Saetan,20405.24
569,Kai Lewandowski,20405.24
616,Rosa Kowalski,20405.24
146,Wolfgang Peng,20405.24
90,Keiko Jin,20405.24
200,Miriam Ohana,20405.24
826,Unnur Suissa,20405.24
515,Joyce Svoboda,20405.24
79,Yahaya Mahlangu,20405.24
976,Tal Rungrueang,20405.24
723,Sibongile Baloyi,20405.24
219,Winai Patel,20405.24
140,Joanna Weber,20405.24
778,Somphon Jenkins,20405.24
386,Miykhal Lal,20405.24
754,Jose-Maria Salazar,20405.24
921,Teruko Jia,20405.24
784,Sawat Svoboda,20405.24
540,Busisiwe Duda,20405.24
678,Kamil Hartmann,20405.24
923,Xiang Schulze,20405.24
882,Yasuo Yamaguchi,20405.24
998,Zbigniew Liao,20405.24
874,Keiko Van-Dam,20405.24
373,Lijun Greenberg,20401.149999999998
475,John Hussein,20401.149999999998
372,Hauwa Okon,20401.149999999998
610,Thulani He,20401.149999999998
945,Karen Suad,20401.149999999998
81,Somphon Emmanuel,20401.149999999998
983,Aleksander Kobayashi,20401.149999999998
747,Sita Rathod,20401.149999999998
409,Wirot Bos,20401.149999999998
47,Usman Omondi,20401.149999999998
837,Idris Maina,20401.149999999998
113,Hiromi Davies,20401.149999999998
654,Viktor Wekesa,20401.149999999998
800,Johannes Begam,20401.149999999998
708,Werner Umar,20401.149999999998
153,Shizuko Bauer,20401.149999999998
652,Kamil Griffiths,20401.149999999998
873,Gunnar Rowlands,20401.149999999998
467,Carlos Garza,20401.149999999998
938,Chanah Patel,20401.149999999998
290,Janusz Clark,20401.149999999998
692,Francisco-Javier Walters,20401.149999999998
938,Chanah Patel,20401.149999999998
367,Shizuko Sharma,20401.149999999998
718,Lindiwe Smirnova,20401.149999999998
245,Sombat Mohammed,20401.149999999998
958,Victor Cele,20401.149999999998
522,Ram Krause,20401.149999999998
831,Jonathan Rodriguez,20382.06
74,Mahmood Pugh,20382.06
650,Ilya Phillips,20382.06
41,Gita Majewski,20382.06
933,Heike Fang,20382.06
132,Sammy Sombun,20382.06
618,Jakub Petrov,20382.06
968,Karen Nayak,20382.06
908,Koshi Yamaguchi,20382.06
440,Manju Morgan,20382.06
525,Ning Kondo,20382.06
85,Haruna Haraldsson,20382.06
889,Peter Audu,20382.06
558,Charoen Kaur,20382.06
230,Tatyana Grabowski,20382.06
538,Hanna Ono,20382.06
667,Lucia Richardson,20382.06
289,Laura Johnson,20382.06
374,Aisha Lavyan,20382.06
758,Yelena Das,20382.06
619,Sammy Li,20382.06
838,Hiroko Goto,20382.06
104,Emiko Thongkham,20382.06
950,Eliyahu Lis,20382.06
427,Margaret Price,20382.06
649,Mpho Luo,20382.06
101,Ewa Arai,20382.06
90,Keiko Jin,20382.06
436,Jianping Eze,20380.68
437,Heike Van-Beek,20380.68
107,Suman Akpan,20380.68
39,Martha Kibet,20380.68
500,Sommai Hauksson,20380.68
407,Chao Shaikh,20380.68
308,Edda Krawczyk,20380.68
245,Sombat Mohammed,20380.68
242,Anong Bunma,20380.68
245,Sombat Mohammed,20380.68
936,Dariusz White,20380.68
325,Hadiza Singh,20380.68
782,Santosh Fujita,20380.68
159,Evgeniy Grabowski,20380.68
561,John Jimenez,20380.68
178,Wichai Keller,20380.68
923,Xiang Schulze,20380.68
72,Pilar Fujita,20380.68
606,Hui Janssen,20380.68
376,Lilja Maeda,20380.68
18,Hideo Prins,20380.68
46,Min Ram,20380.68
997,Karolina Gil,20373.100000000002
560,Krzysztof Baloyi,20373.100000000002
611,Fran Sakamoto,20373.100000000002
265,Katarzyna James,20373.100000000002
476,Jean Buthelezi,20373.100000000002
578,Nushi Maier,20373.100000000002
525,Ning Kondo,20373.100000000002
466,Hans Zajac,20373.100000000002
299,Prasit Gomez,20373.100000000002
387,Yuval Yan,20373.100000000002
466,Hans Zajac,20373.100000000002
620,Artyom Khatib,20373.100000000002
665,Sri Omar,20373.100000000002
882,Yasuo Yamaguchi,20373.100000000002
954,Yong Cai,20373.100000000002
634,Mariusz Ngobeni,20373.100000000002
223,Noam Szewczyk,20373.100000000002
805,Gisela Chmielewski,20373.100000000002
335,Jane Pillay,20373.100000000002
643,Jianping Herbulot,20370.35
714,Jakub Wairimu,20370.35
465,Umar Hussein,20370.35
440,Manju Morgan,20370.35
165,Robert Saito,20370.35
189,Nushi Garza,20370.35
817,Denis Bailey,20370.35
363,Sunil Ngobeni,20370.35
184,Javier Lu,20370.35
986,Yu Haraldsson,20370.35
82,Gisela Morgan,20370.35
633,Stephen Mutua,20370.35
13,Chanah Ruiz,20370.35
282,Barbara Smirnova,20370.35
162,Sergio Abe,20370.35
2,Wojciech Maas,20370.35
417,Eva Yao,20370.35
676,Kasia Abubakar,20370.35
941,Jacobus Guerrero,20370.35
898,Jesus Fernandez,20357.55
394,Karin Aguilar,20357.55
398,Masao Wairimu,20357.55
34,Rosa Yamamoto,20357.55
970,Wirot Okeke,20357.55
745,Thawi Deng,20357.55
761,Eugenia Kwiatkowski,20357.55
945,Karen Suad,20357.55
401,Nittaya Lewis,20357.55
71,Frank Avraham,20357.55
190,Sunday Perez,20357.55
654,Viktor Wekesa,20357.55
264,Nonhlanhla Ceng,20357.55
589,Thawi Mhlongo,20357.55
40,Angela Rees,20357.55
612,Werner Svoboda,20357.55
922,Rajesh Bello,20357.55
859,Xiaoyan Adan,20357.55
608,Carol Fujii,20357.55
205,Christopher Oakley,20357.55
606,Hui Janssen,20357.55
353,Kevin Gonzales,20357.55
836,Bernd Prieto,20357.55
169,Patrick Ngcobo,20357.55
158,Hisako Muhammad,20357.55
5,Fatima Hughes,20350.08
396,Prasit Esteban,20350.08
387,Yuval Yan,20350.08
582,Dmitriy Helgason,20350.08
756,Isa Lopez,20350.08
647,Suman Reyes,20350.08
978,Somkiat Clarke,20350.08
598,Berglind Kaczmarek,20350.08
353,Kevin Gonzales,20350.08
743,Mahmood Jakubowski,20350.08
979,Dinesh Molefe,20350.08
831,Jonathan Rodriguez,20350.08
573,Nadezhda Das,20350.08
256,Bernd Wood,20350.08
604,Krishna Juma,20350.08
954,Yong Cai,20350.08
930,Paul Gomez,20350.08
976,Tal Rungrueang,20350.08
557,Adam Oakley,20350.08
27,Lyubov Isah,20350.08
213,Wei Keller,20350.08
476,Jean Buthelezi,20350.08
285,Manfred Majewski,20343.6
126,Patricia Aliev,20343.6
751,Jerzy Du-Plessis,20343.6
703,Petrus Adri,20343.6
856,Arnar Muthoni,20343.6
631,Grace Wanjala,20343.6
480,Irina Cohen,20343.6
88,Marina Vargas,20343.6
144,Lyubov Ngubane,20343.6
556,Moses Lavyan,20343.6
164,Abubakar Oakley,20343.6
410,Xiaoli Harle,20343.6
949,Isah Castro,20343.6
699,Rekha Gil,20343.6
129,Xiang Isaac,20343.6
935,Dmitriy Castillo,20343.6
415,Jose-Manuel Okoro,20343.6
551,Rebecca Mhamid,20343.6
907,Akira Garza,20343.6
337,Philip Santos,20343.6
813,Miriam Saelim,20343.6
685,Guy Vega,20343.6
363,Sunil Ngobeni,20343.6
952,Robert Cruz,20343.6
149,Anan King,20343.6
846,Wanphen Fiala,20334.16
260,Sammy Tang,20334.16
410,Xiaoli Harle,20334.16
698,Min Peretz,20334.16
981,Caroline Adan,20334.16
31,Vinod Herbulot,20334.16
530,Mo Rabiu,20334.16
294,Joanna White,20334.16
885,Janet Kuznetsov,20334.16
79,Yahaya Mahlangu,20334.16
885,Janet Kuznetsov,20334.16
341,Janet Ren,20334.16
260,Sammy Tang,20334.16
974,Chan Shimizu,20334.16
179,Hans-Ulrich Cohen,20334.16
986,Yu Haraldsson,20334.16
127,Amnuai Chen,20334.16
54,Shankar Pavlov,20334.16
415,Jose-Manuel Okoro,20333.04
262,Darya Tanaka,20333.04
260,Sammy Tang,20333.04
985,Suresh Nkosi,20333.04
576,Mieko Bunma,20333.04
241,Jesus Salazar,20333.04
849,Ying Vermeulen,20333.04
136,Emma Lavyan,20333.04
993,Eunice Schmitz,20333.04
373,Lijun Greenberg,20333.04
937,Rosa Prins,20333.04
391,Anastasiya Sawicki,20333.04
675,Ming Tomaszewski,20333.04
644,Joyce Czarnecki,20333.04
509,Vijay Haruna,20333.04
116,Lei Maciejewski,20333.04
953,Andreas Cheruiyot,20333.04
437,Heike Van-Beek,20333.04
844,Fatima Mutuku,20333.04
276,Rut Marek,20333.04
232,Werner Ceng,20333.04
290,Janusz Clark,20333.04
253,Iwona Elbaz,20333.04
55,Nadezhda Wambua,20333.04
60,Amiyt Sichantha,20333.04
733,Cristina Lehmann,20333.04
775,Shay Hu,20333.04
410,Xiaoli Harle,20333.04
175,Wanchai Wangui,20333.04
274,Yun Kubiak,20278.32
194,Salisu Du-Plessis,20278.32
524,Matthew Karlsson,20278.32
29,Suman Van-Dam,20278.32
178,Wichai Keller,20278.32
976,Tal Rungrueang,20278.32
696,Suman Thakur,20278.32
489,Lijun Carter,20278.32
328,Steve Nikolaeva,20278.32
908,Koshi Yamaguchi,20278.32
307,Mahmood Cheng,20278.32
490,Barbara Van-der-Heijden,20278.32
208,Ying Michalak,20278.32
44,Janusz Mahlangu,20278.32
47,Usman Omondi,20278.32
622,Zandile Omer,20278.32
191,Marta Ivanova,20278.32
180,Anah Guerrero,20278.32
612,Werner Svoboda,20278.32
567,Masako Krause,20278.32
862,Yuval Nowicki,20278.32
62,Sushila Matthews,20278.32
256,Bernd Wood,20278.32
418,Tomiko Zajac,20278.32
714,Jakub Wairimu,20278.32
977,Aleksandra Bunmi,20278.32
593,Omer Lehmann,20278.32
284,Samran Du-Plessis,20278.32
772,Tatyana Kaiser,20278.32
34,Rosa Yamamoto,20278.32
792,Sunita Eze,20278.32
296,Pawel Molefe,20278.32
408,Haiyan Robinson,20211.84
2,Wojciech Maas,20211.84
114,Moses Michalski,20211.84
990,Rekha Kimani,20211.84
489,Lijun Carter,20211.84
510,Sushila Chukwu,20211.84
165,Robert Saito,20211.84
847,Suman Radebe,20211.84
830,Bjarni Peter,20211.84
591,Nokuthula Moore,20211.84
68,Lilian Ivanov,20211.84
433,Jianguo Suissa,20211.84
147,Inga Morgan,20211.84
430,Karl Lee,20211.84
927,Rong Sato,20211.84
108,Johanna Okon,20211.84
248,Denis Sangthong,20211.84
217,Eva Prins,20211.84
666,Chan Yang,20211.84
793,Kiyoko Mendoza,20197.44
42,Suman Baba,20197.44
347,Xiaoping Umaru,20197.44
719,Hui Jansen,20197.44
987,Yael Ceng,20197.44
520,Jose-Antonio Govender,20197.44
597,Alejandro Mitchell,20197.44
516,Elizabeth Okoth,20197.44
224,Jesus Tal,20197.44
57,Themba Yao,20197.44
211,Irina Dube,20197.44
513,Kazuo Song,20197.44
744,Gabra Saelim,20197.44
238,Pricha Ntuli,20197.44
805,Gisela Chmielewski,20197.44
447,Amnuai Juma,20197.44
567,Masako Krause,20197.44
500,Sommai Hauksson,20197.44
524,Matthew Karlsson,20197.44
760,Amiyt Mikhaylova,20197.44
652,Kamil Griffiths,20197.44
458,Jonathan Kimani,20182.05
375,Yan Williams,20182.05
75,Katsumi Pavlova,20182.05
507,Ester Richardson,20182.05
779,Asha Jimenez,20182.05
538,Hanna Ono,20182.05
201,Ning Sakamoto,20182.05
749,Eugenia Dijkstra,20182.05
116,Lei Maciejewski,20182.05
914,Koichi Mitchell,20182.05
135,Francis Michalak,20182.05
386,Miykhal Lal,20182.05
94,Valentina Botha,20182.05
376,Lilja Maeda,20182.05
270,Wilai Alvarez,20182.05
205,Christopher Oakley,20182.05
999,Philip Salazar,20182.05
913,Xiaoli Wambua,20182.05
904,Samran Ogawa,20182.05
241,Jesus Salazar,20182.05
459,Kiyoko Scott,20182.05
621,Mohammed Maciejewski,20182.05
929,Yahaya Taylor,20182.05
376,Lilja Maeda,20180.64
927,Rong Sato,20180.64
752,Ping Clark,20180.64
192,Miguel Peters,20180.64
919,Yuliya Agbaria,20180.64
757,Faith Sukkasem,20180.64
629,Einar Sithole,20180.64
372,Hauwa Okon,20180.64
685,Guy Vega,20180.64
135,Francis Michalak,20180.64
983,Aleksander Kobayashi,20180.64
511,Lyubov Santiago,20180.64
684,Eva Ibrahim,20180.64
723,Sibongile Baloyi,20180.64
692,Francisco-Javier Walters,20180.64
22,Sanjay Meier,20180.64
922,Rajesh Bello,20180.64
664,Aliyu Friedman,20180.64
932,Iwona Tshabalala,20180.64
461,Anita Ding,20180.64
402,Lisa Achieng,20180.64
2,Wojciech Maas,20180.64
376,Lilja Maeda,20180.64
341,Janet Ren,20180.64
922,Rajesh Bello,20176.420000000002
347,Xiaoping Umaru,20176.420000000002
262,Darya Tanaka,20176.420000000002
758,Yelena Das,20176.420000000002
438,Sipho Kongkaeo,20176.420000000002
240,Mpho Griffiths,20176.420000000002
101,Ewa Arai,20176.420000000002
682,Lyubov Rotich,20176.420000000002
354,Latda Yamada,20176.420000000002
635,Somphon Ota,20176.420000000002
695,Birgir Blom,20176.420000000002
432,Bunmi Tian,20176.420000000002
490,Barbara Van-der-Heijden,20176.420000000002
106,Hauwa Mabaso,20176.420000000002
582,Dmitriy Helgason,20176.420000000002
173,Thulani Begam,20176.420000000002
470,Valentina Richardson,20176.420000000002
567,Masako Krause,20176.420000000002
277,Rut Ceng,20176.420000000002
999,Philip Salazar,20176.420000000002
916,Mark Ceng,20176.420000000002
563,Agata Okeke,20176.420000000002
880,Michal Ngobeni,20176.420000000002
800,Johannes Begam,20176.420000000002
711,Meiyr Guerrero,20176.420000000002
918,Keiko Rivera,20176.420000000002
480,Irina Cohen,20176.420000000002
115,Ekaterina Castillo,20156.86
241,Jesus Salazar,20156.86
698,Min Peretz,20156.86
565,Yoshimi Vermeulen,20156.86
152,Anong Mthembu,20156.86
734,Aminu Hongthong,20156.86
685,Guy Vega,20156.86
971,Diego Oakley,20156.86
538,Hanna Ono,20156.86
373,Lijun Greenberg,20156.86
161,Yuval Medina,20156.86
675,Ming Tomaszewski,20156.86
315,Pablo Mandal,20156.86
751,Jerzy Du-Plessis,20156.86
846,Wanphen Fiala,20156.86
187,Jan Lopez,20155.52
819,Zainab Ahmed,20155.52
577,Elisabeth Levy,20155.52
57,Themba Yao,20155.52
265,Katarzyna James,20155.52
766,Qing Rogers,20155.52
171,Cristina Haraldsson,20155.52
168,Yoko Kowalczyk,20155.52
161,Yuval Medina,20155.52
865,Maria-Pilar Pfeiffer,20155.52
759,Ali Romanov,20155.52
646,Yael Smirnova,20155.52
999,Philip Salazar,20155.52
313,Somchai Baloyi,20155.52
681,Shay Jiang,20155.52
962,Jean Sanz,20155.52
584,Josefa Mabaso,20155.52
989,Sushila Su,20155.52
561,John Jimenez,20140.34
594,Koshi Hussein,20140.34
558,Charoen Kaur,20140.34
551,Rebecca Mhamid,20140.34
780,Alexey Ahmad,20140.34
630,Yuval Sadowski,20140.34
375,Yan Williams,20140.34
921,Teruko Jia,20140.34
213,Wei Keller,20140.34
39,Martha Kibet,20140.34
245,Sombat Mohammed,20140.34
133,Xin Zawadzki,20140.34
576,Mieko Bunma,20140.34
557,Adam Oakley,20140.34
908,Koshi Yamaguchi,20140.34
803,Thawi Ward,20140.34
179,Hans-Ulrich Cohen,20140.34
108,Johanna Okon,20140.34
560,Krzysztof Baloyi,20140.34
578,Nushi Maier,20140.34
204,Ming Bala,20140.34
660,Sam Shi,20140.34
679,Akira Sulaiman,20140.34
492,Kristinn Chauke,20140.34
695,Birgir Blom,20140.34
580,Luis Smirnova,20140.34
955,Raj Li,20140.34
687,Blessing Fujii,20140.25
26,Xiaoyan Powell,20140.25
256,Bernd Wood,20140.25
452,Akira Yang,20140.25
300,Andrey John,20140.25
368,Prasit Roy,20140.25
703,Petrus Adri,20140.25
131,Sombun Torres,20140.25
283,Reiko Vasilev,20140.25
782,Santosh Fujita,20140.25
973,Joanna Rowlands,20140.25
40,Angela Rees,20140.25
571,Gang Otieno,20140.25
160,Miyoko Juma,20140.25
932,Iwona Tshabalala,20140.25
788,Emmanuel Sah,20140.25
528,Urmila Mazur,20140.25
946,Yong Clark,20140.25
859,Xiaoyan Adan,20140.25
981,Caroline Adan,20140.25
894,Anil Suarez,20140.25
76,Cheng Parker,20140.25
796,Manuel Lang,20140.25
408,Haiyan Robinson,20140.25
914,Koichi Mitchell,20140.25
817,Denis Bailey,20140.25
585,Kjartan Cruz,20140.25
538,Hanna Ono,20140.25
810,Chao Kucharski,20140.25
608,Carol Fujii,20140.25
532,Urmila Cui,20125.35
660,Sam Shi,20125.35
608,Carol Fujii,20125.35
319,Anil Wang,20125.35
196,Viktor Govender,20125.35
461,Anita Ding,20125.35
763,Sita Kariuki,20125.35
889,Peter Audu,20125.35
640,Javier Aminu,20125.35
734,Aminu Hongthong,20125.35
130,Xiaoyan Kondo,20125.35
524,Matthew Karlsson,20125.35
922,Rajesh Bello,20125.35
210,Joan Inoue,20125.35
719,Hui Jansen,20125.35
10,Alina Chided,20125.35
830,Bjarni Peter,20125.35
453,Mercy Hendriks,20125.35
480,Irina Cohen,20125.35
949,Isah Castro,20125.35
655,Watsana Marek,20125.35
498,Yaakv Phillips,20125.35
974,Chan Shimizu,20125.35
643,Jianping Herbulot,20109.3
32,Hiromi Zhao,20109.3
