idVendedor,nomeVendedor,valor
28,Marina Goto,28153.019999999997
10,Alan Allen,28153.019999999997
103,Irina Maluleke,28153.019999999997
10,Alan Allen,28153.019999999997
57,Tadashi Gumede,28153.019999999997
2,Wanphen Okada,28153.019999999997
105,Yue Mahagna,28153.019999999997
122,Mitsuo Rumbelow,28153.019999999997
101,Yahaya Su,28153.019999999997
6,Matt Fujii,28153.019999999997
149,Eunice Powell,28153.019999999997
19,Mercy Janssen,28153.019999999997
124,Alyona Yahaya,28153.019999999997
66,Helmut Van-Beek,28153.019999999997
139,Nonhlanhla Dijkstra,28153.019999999997
149,Eunice Powell,28153.019999999997
107,Asha Ostrowski,28153.019999999997
121,Edda Davies,28151.920000000002
9,Francisca Wen,28151.920000000002
77,Sarah Kowalczyk,28151.920000000002
13,Andrew Kowalski,28151.920000000002
36,Lihua Kamau,28151.920000000002
56,Fran Mthembu,28151.920000000002
91,Janusz Young,28151.920000000002
19,Mercy Janssen,28151.920000000002
18,Gisela Chukwu,28151.920000000002
144,Pablo Zoabi,28151.920000000002
116,Johan Sitwat,28151.920000000002
66,Helmut Van-Beek,28151.920000000002
52,Natalya Sah,28151.920000000002
85,Suman Mbatha,28151.920000000002
18,Gisela Chukwu,28151.920000000002
12,Olga Zakharova,28151.920000000002
100,Carmen Wagner,28151.920000000002
18,Gisela Chukwu,28151.920000000002
136,Zandile Atieno,28151.920000000002
24,Horst Moreno,28151.920000000002
143,Heinz Lis,28148.12
76,Lilian Mondal,28148.12
77,Sarah Kowalczyk,28148.12
115,Jose Das,28148.12
18,Gisela Chukwu,28148.12
23,Anton Buthelezi,28148.12
149,Eunice Powell,28148.12
61,Ester Ngobeni,28148.12
87,Kjartan Mwangi,28148.12
104,Chan Sasaki,28148.12
91,Janusz Young,28148.12
54,Jianjun Coetzee,28148.12
117,Pushpa Lawal,28148.12
31,Christa Yuan,28148.12
117,Pushpa Lawal,28148.12
5,Joyce Baker,28148.12
18,Gisela Chukwu,28148.12
102,Nancy Shevchenko,28148.12
141,Yhudiyt Kozlova,28148.12
140,David Venter,28111.6
134,Yhudiyt Williams,28111.6
84,Janet Lee,28111.6
70,Karolina Edwards,28111.6
136,Zandile Atieno,28111.6
37,Sunday Cano,28111.6
31,Christa Yuan,28111.6
59,Barbara Kimura,28111.6
58,Justyna Nikolaev,28111.6
109,Sunday Richter,28111.6
135,Pilar Jansen,28111.6
37,Sunday Cano,28111.6
54,Jianjun Coetzee,28111.6
25,Gisela Umar,28111.6
45,Andrzej Smoakley,28111.6
147,Li Hughes,28111.6
25,Gisela Umar,28097.06
97,Min Molefe,28097.06
95,Yael Smee,28097.06
91,Janusz Young,28097.06
126,Ana Roberts,28097.06
90,Vijay Pietrzak,28097.06
31,Christa Yuan,28097.06
26,Uriy Rowlands,28097.06
45,Andrzej Smoakley,28097.06
23,Anton Buthelezi,28097.06
131,Purity Sato,28097.06
79,Mikhail Nikolaev,28097.06
136,Zandile Atieno,28097.06
100,Carmen Wagner,28097.06
54,Jianjun Coetzee,28097.06
85,Suman Mbatha,28097.06
45,Andrzej Smoakley,28097.06
9,Francisca Wen,28097.06
74,Joyce Mahato,28097.06
22,Isabel Sakamoto,28097.06
42,Lukasz Ikeda,28097.06
79,Mikhail Nikolaev,28082.230000000003
62,Xiaoyan Suzuki,28082.230000000003
123,Victor Sulaiman,28082.230000000003
109,Sunday Richter,28082.230000000003
42,Lukasz Ikeda,28082.230000000003
76,Lilian Mondal,28082.230000000003
44,Adiy Lang,28082.230000000003
57,Tadashi Gumede,28082.230000000003
112,Tatyana Van-Beek,28082.230000000003
94,Karl-Heinz Nikolaev,28082.230000000003
36,Lihua Kamau,28082.230000000003
99,Mikhail Yakovleva,28082.230000000003
70,Karolina Edwards,28082.230000000003
137,Maciej Endo,28082.230000000003
107,Asha Ostrowski,28082.230000000003
125,Jianguo Cruz,28082.230000000003
135,Pilar Jansen,28082.230000000003
121,Edda Davies,28082.230000000003
90,Vijay Pietrzak,28082.230000000003
115,Jose Das,28082.230000000003
74,Joyce Mahato,28082.230000000003
101,Yahaya Su,28082.230000000003
114,Esther Hassan,28082.230000000003
132,Radha Collins,28082.230000000003
133,Ana Phillips,28082.230000000003
57,Tadashi Gumede,28082.230000000003
37,Sunday Cano,28082.230000000003
104,Chan Sasaki,28062.280000000002
104,Chan Sasaki,28062.280000000002
94,Karl-Heinz Nikolaev,28062.280000000002
65,Fumiko De-Groot,28062.280000000002
49,Rajesh Jimenez,28062.280000000002
26,Uriy Rowlands,28062.280000000002
89,Winai Njoroge,28062.280000000002
11,Irina Okon,28062.280000000002
116,Johan Sitwat,28062.280000000002
110,Isa Khoza,28062.280000000002
51,Rajendra Lal,28062.280000000002
55,Johanna Begum,28062.280000000002
90,Vijay Pietrzak,28062.280000000002
87,Kjartan Mwangi,28062.280000000002
73,Joyce Chmielewski,28062.280000000002
83,Liping Suzuki,28062.280000000002
5,Joyce Baker,28062.280000000002
99,Mikhail Yakovleva,28048.18
30,Ravi Rani,28048.18
99,Mikhail Yakovleva,28048.18
103,Irina Maluleke,28048.18
86,Rosa Sitwat,28048.18
4,Ragnar Haraldsson,28048.18
93,Dieter Paswan,28048.18
150,Asha Ngubane,28048.18
32,Watsana Smits,28048.18
32,Watsana Smits,28048.18
44,Adiy Lang,28048.18
116,Johan Sitwat,28048.18
70,Karolina Edwards,28048.18
147,Li Hughes,28048.18
98,Bjarni Fujita,28048.18
110,Isa Khoza,28048.18
2,Wanphen Okada,28028.77
66,Helmut Van-Beek,28028.77
3,Frank Mahagna,28028.77
64,Ming Gil,28028.77
28,Marina Goto,28028.77
132,Radha Collins,28028.77
136,Zandile Atieno,28028.77
54,Jianjun Coetzee,28028.77
99,Mikhail Yakovleva,28028.77
78,Manuel Schmid,28028.77
121,Edda Davies,28028.77
9,Francisca Wen,28028.77
12,Olga Zakharova,28028.77
63,Sombun Schmid,28028.77
40,Renate Yoshida,28028.77
96,Dariusz Vazquez,28028.77
65,Fumiko De-Groot,28028.77
10,Alan Allen,28020.96
99,Mikhail Yakovleva,28020.96
3,Frank Mahagna,28020.96
86,Rosa Sitwat,28020.96
90,Vijay Pietrzak,28020.96
68,Miykhal Novikov,28020.96
11,Irina Okon,28020.96
17,Somphong Kowalczyk,28020.96
20,Yael Hernandez,28020.96
33,Lijun Kumar,28020.96
95,Yael Smee,28020.96
113,Alexander Santos,28020.96
60,Abubakar Popov,28020.96
50,Hadiza Schmidt,28020.96
67,Karen Patil,28020.96
144,Pablo Zoabi,28020.96
73,Joyce Chmielewski,28020.96
17,Somphong Kowalczyk,28020.96
57,Tadashi Gumede,28020.96
104,Chan Sasaki,28020.96
102,Nancy Shevchenko,28020.96
45,Andrzej Smoakley,27999.850000000002
127,Michal Makarov,27999.850000000002
65,Fumiko De-Groot,27999.850000000002
119,Lan Hoekstra,27999.850000000002
87,Kjartan Mwangi,27999.850000000002
63,Sombun Schmid,27999.850000000002
135,Pilar Jansen,27999.850000000002
136,Zandile Atieno,27999.850000000002
29,Jose-Manuel Pawlak,27999.850000000002
15,Hiromi Egorova,27999.850000000002
128,Lyubov Molina,27999.850000000002
89,Winai Njoroge,27999.850000000002
28,Marina Goto,27999.850000000002
107,Asha Ostrowski,27999.850000000002
19,Mercy Janssen,27999.850000000002
13,Andrew Kowalski,27999.850000000002
148,Meiyr Green,27999.850000000002
83,Liping Suzuki,27999.850000000002
80,Karolina Mondal,27999.850000000002
126,Ana Roberts,27999.850000000002
8,Lakshmi Wright,27999.850000000002
116,Johan Sitwat,27999.850000000002
38,Ling Dlamini,27999.850000000002
111,Martha Vasilev,27999.850000000002
24,Horst Moreno,27999.850000000002
59,Barbara Kimura,27999.850000000002
106,Somkhit Shemesh,27999.850000000002
121,Edda Davies,27999.850000000002
109,Sunday Richter,27999.850000000002
117,Pushpa Lawal,27999.850000000002
70,Karolina Edwards,27994.19
42,Lukasz Ikeda,27994.19
139,Nonhlanhla Dijkstra,27994.19
93,Dieter Paswan,27994.19
45,Andrzej Smoakley,27994.19
125,Jianguo Cruz,27994.19
98,Bjarni Fujita,27994.19
116,Johan Sitwat,27994.19
65,Fumiko De-Groot,27994.19
2,Wanphen Okada,27994.19
54,Jianjun Coetzee,27994.19
112,Tatyana Van-Beek,27994.19
43,Keiko Bala,27994.19
59,Barbara Kimura,27994.19
92,Karen Ali,27994.19
150,Asha Ngubane,27994.19
42,Lukasz Ikeda,27994.19
4,Ragnar Haraldsson,27994.19
20,Yael Hernandez,27994.19
71,Xiaoyan Mishra,27981.36
139,Nonhlanhla Dijkstra,27981.36
111,Martha Vasilev,27981.36
17,Somphong Kowalczyk,27981.36
39,Ping Reyes,27981.36
119,Lan Hoekstra,27981.36
33,Lijun Kumar,27981.36
128,Lyubov Molina,27981.36
79,Mikhail Nikolaev,27981.36
57,Tadashi Gumede,27981.36
11,Irina Okon,27981.36
106,Somkhit Shemesh,27981.36
29,Jose-Manuel Pawlak,27981.36
51,Rajendra Lal,27981.36
68,Miykhal Novikov,27981.36
141,Yhudiyt Kozlova,27981.36
39,Ping Reyes,27981.36
115,Jose Das,27981.36
41,Qing Nakano,27981.36
5,Joyce Baker,27981.36
18,Gisela Chukwu,27981.36
70,Karolina Edwards,27981.36
138,Andrey Pfeiffer,27981.36
38,Ling Dlamini,27978.72
40,Renate Yoshida,27978.72
134,Yhudiyt Williams,27978.72
6,Matt Fujii,27978.72
81,Ngozi Qiu,27978.72
106,Somkhit Shemesh,27978.72
147,Li Hughes,27978.72
141,Yhudiyt Kozlova,27978.72
38,Ling Dlamini,27978.72
12,Olga Zakharova,27978.72
115,Jose Das,27978.72
118,Muhammed Molefe,27978.72
23,Anton Buthelezi,27978.72
131,Purity Sato,27978.72
34,Elke Lal,27978.72
31,Christa Yuan,27978.72
85,Suman Mbatha,27978.72
128,Lyubov Molina,27967.61
62,Xiaoyan Suzuki,27967.61
124,Alyona Yahaya,27967.61
121,Edda Davies,27967.61
87,Kjartan Mwangi,27967.61
51,Rajendra Lal,27967.61
25,Gisela Umar,27967.61
41,Qing Nakano,27967.61
144,Pablo Zoabi,27967.61
140,David Venter,27967.61
102,Nancy Shevchenko,27967.61
14,Rajendra Tian,27967.61
36,Lihua Kamau,27967.61
82,Hiroshi Morozova,27967.61
48,Mahmood Li,27967.61
50,Hadiza Schmidt,27967.61
143,Heinz Lis,27967.61
74,Joyce Mahato,27967.61
8,Lakshmi Wright,27967.61
75,Tebogo Kim,27967.61
62,Xiaoyan Suzuki,27967.61
118,Muhammed Molefe,27967.61
130,Marina Wojciechowski,27967.61
102,Nancy Shevchenko,27967.61
98,Bjarni Fujita,27967.61
149,Eunice Powell,27967.61
10,Alan Allen,27959.47
11,Irina Okon,27959.47
54,Jianjun Coetzee,27959.47
112,Tatyana Van-Beek,27959.47
109,Sunday Richter,27959.47
98,Bjarni Fujita,27959.47
97,Min Molefe,27959.47
34,Elke Lal,27959.47
23,Anton Buthelezi,27959.47
97,Min Molefe,27959.47
53,Susanne Vaknin,27959.47
54,Jianjun Coetzee,27959.47
4,Ragnar Haraldsson,27959.47
91,Janusz Young,27959.47
40,Renate Yoshida,27959.47
95,Yael Smee,27959.47
99,Mikhail Yakovleva,27959.47
41,Qing Nakano,27959.47
147,Li Hughes,27959.47
22,Isabel Sakamoto,27959.47
22,Isabel Sakamoto,27959.47
125,Jianguo Cruz,27959.47
115,Jose Das,27948.57
94,Karl-Heinz Nikolaev,27948.57
113,Alexander Santos,27948.57
28,Marina Goto,27948.57
67,Karen Patil,27948.57
26,Uriy Rowlands,27948.57
143,Heinz Lis,27948.57
131,Purity Sato,27948.57
22,Isabel Sakamoto,27948.57
123,Victor Sulaiman,27948.57
57,Tadashi Gumede,27948.57
126,Ana Roberts,27948.57
125,Jianguo Cruz,27948.57
69,Richard Sanchez,27948.57
68,Miykhal Novikov,27948.57
78,Manuel Schmid,27948.57
35,Zandile Lavyan,27948.57
57,Tadashi Gumede,27948.57
13,Andrew Kowalski,27948.57
83,Liping Suzuki,27948.57
101,Yahaya Su,27948.57
142,Hong Barasa,27948.57
9,Francisca Wen,27948.57
124,Alyona Yahaya,27948.57
82,Hiroshi Morozova,27948.57
139,Nonhlanhla Dijkstra,27948.57
29,Jose-Manuel Pawlak,27948.57
51,Rajendra Lal,27948.57
120,Chen John,27948.57
115,Jose Das,27948.57
140,David Venter,27948.57
78,Manuel Schmid,27948.57
94,Karl-Heinz Nikolaev,27948.57
97,Min Molefe,27948.57
77,Sarah Kowalczyk,27929.08
74,Joyce Mahato,27929.08
74,Joyce Mahato,27929.08
85,Suman Mbatha,27929.08
21,Hisako Iglesias,27929.08
42,Lukasz Ikeda,27929.08
28,Marina Goto,27929.08
2,Wanphen Okada,27929.08
80,Karolina Mondal,27929.08
133,Ana Phillips,27929.08
55,Johanna Begum,27929.08
87,Kjartan Mwangi,27929.08
83,Liping Suzuki,27929.08
79,Mikhail Nikolaev,27929.08
5,Joyce Baker,27929.08
65,Fumiko De-Groot,27929.08
42,Lukasz Ikeda,27929.08
136,Zandile Atieno,27929.08
134,Yhudiyt Williams,27929.08
67,Karen Patil,27929.08
75,Tebogo Kim,27929.08
124,Alyona Yahaya,27929.08
28,Marina Goto,27929.08
5,Joyce Baker,27929.08
10,Alan Allen,27929.08
33,Lijun Kumar,27929.08
101,Yahaya Su,27922.96
84,Janet Lee,27922.96
49,Rajesh Jimenez,27922.96
128,Lyubov Molina,27922.96
2,Wanphen Okada,27922.96
139,Nonhlanhla Dijkstra,27922.96
10,Alan Allen,27922.96
133,Ana Phillips,27922.96
139,Nonhlanhla Dijkstra,27922.96
150,Asha Ngubane,27922.96
38,Ling Dlamini,27922.96
82,Hiroshi Morozova,27922.96
139,Nonhlanhla Dijkstra,27922.96
62,Xiaoyan Suzuki,27922.96
111,Martha Vasilev,27922.96
132,Radha Collins,27922.96
51,Rajendra Lal,27922.96
97,Min Molefe,27922.96
140,David Venter,27922.96
85,Suman Mbatha,27922.96
38,Ling Dlamini,27922.96
57,Tadashi Gumede,27922.96
64,Ming Gil,27922.96
11,Irina Okon,27912.94
27,Vijay Gomez,27912.94
79,Mikhail Nikolaev,27912.94
108,Jianguo Lehmann,27912.94
125,Jianguo Cruz,27912.94
94,Karl-Heinz Nikolaev,27912.94
13,Andrew Kowalski,27912.94
48,Mahmood Li,27912.94
137,Maciej Endo,27912.94
84,Janet Lee,27912.94
121,Edda Davies,27912.94
102,Nancy Shevchenko,27912.94
140,David Venter,27912.94
98,Bjarni Fujita,27912.94
124,Alyona Yahaya,27912.94
12,Olga Zakharova,27912.94
11,Irina Okon,27912.94
57,Tadashi Gumede,27912.94
90,Vijay Pietrzak,27903.12
71,Xiaoyan Mishra,27903.12
29,Jose-Manuel Pawlak,27903.12
136,Zandile Atieno,27903.12
77,Sarah Kowalczyk,27903.12
134,Yhudiyt Williams,27903.12
74,Joyce Mahato,27903.12
110,Isa Khoza,27903.12
24,Horst Moreno,27903.12
3,Frank Mahagna,27903.12
3,Frank Mahagna,27903.12
85,Suman Mbatha,27903.12
145,Urai Andreev,27903.12
113,Alexander Santos,27903.12
49,Rajesh Jimenez,27903.12
95,Yael Smee,27903.12
137,Maciej Endo,27903.12
59,Barbara Kimura,27903.12
105,Yue Mahagna,27903.12
53,Susanne Vaknin,27903.12
60,Abubakar Popov,27903.12
85,Suman Mbatha,27903.12
122,Mitsuo Rumbelow,27903.12
62,Xiaoyan Suzuki,27903.12
54,Jianjun Coetzee,27903.12
115,Jose Das,27903.12
33,Lijun Kumar,27892.5
75,Tebogo Kim,27892.5
42,Lukasz Ikeda,27892.5
71,Xiaoyan Mishra,27892.5
28,Marina Goto,27892.5
120,Chen John,27892.5
114,Esther Hassan,27892.5
32,Watsana Smits,27892.5
138,Andrey Pfeiffer,27892.5
92,Karen Ali,27892.5
149,Eunice Powell,27892.5
138,Andrey Pfeiffer,27892.5
46,Mitsuo Nel,27892.5
4,Ragnar Haraldsson,27891.24
23,Anton Buthelezi,27891.24
89,Winai Njoroge,27891.24
101,Yahaya Su,27891.24
59,Barbara Kimura,27891.24
27,Vijay Gomez,27891.24
122,Mitsuo Rumbelow,27891.24
66,Helmut Van-Beek,27891.24
86,Rosa Sitwat,27891.24
49,Rajesh Jimenez,27891.24
99,Mikhail Yakovleva,27891.24
50,Hadiza Schmidt,27891.24
47,Krzysztof Ishii,27891.24
124,Alyona Yahaya,27891.24
8,Lakshmi Wright,27891.24
31,Christa Yuan,27891.24
45,Andrzej Smoakley,27891.24
99,Mikhail Yakovleva,27891.24
127,Michal Makarov,27891.24
47,Krzysztof Ishii,27891.24
95,Yael Smee,27891.24
124,Alyona Yahaya,27891.24
111,Martha Vasilev,27891.24
49,Rajesh Jimenez,27891.24
90,Vijay Pietrzak,27891.24
38,Ling Dlamini,27886.500000000004
137,Maciej Endo,27886.500000000004
42,Lukasz Ikeda,27886.500000000004
46,Mitsuo Nel,27886.500000000004
113,Alexander Santos,27886.500000000004
141,Yhudiyt Kozlova,27886.500000000004
77,Sarah Kowalczyk,27886.500000000004
47,Krzysztof Ishii,27886.500000000004
111,Martha Vasilev,27886.500000000004
95,Yael Smee,27886.500000000004
149,Eunice Powell,27886.500000000004
99,Mikhail Yakovleva,27886.500000000004
145,Urai Andreev,27886.500000000004
78,Manuel Schmid,27886.500000000004
106,Somkhit Shemesh,27886.500000000004
99,Mikhail Yakovleva,27870.449999999997
145,Urai Andreev,27870.449999999997
94,Karl-Heinz Nikolaev,27870.449999999997
94,Karl-Heinz Nikolaev,27870.449999999997
146,Ping Onyango,27870.449999999997
145,Urai Andreev,27870.449999999997
3,Frank Mahagna,27870.449999999997
80,Karolina Mondal,27870.449999999997
86,Rosa Sitwat,27870.449999999997
141,Yhudiyt Kozlova,27870.449999999997
27,Vijay Gomez,27870.449999999997
10,Alan Allen,27870.449999999997
12,Olga Zakharova,27870.449999999997
5,Joyce Baker,27870.449999999997
145,Urai Andreev,27870.449999999997
76,Lilian Mondal,27870.449999999997
104,Chan Sasaki,27870.449999999997
11,Irina Okon,27870.449999999997
21,Hisako Iglesias,27870.449999999997
56,Fran Mthembu,27870.449999999997
4,Ragnar Haraldsson,27870.449999999997
70,Karolina Edwards,27870.449999999997
119,Lan Hoekstra,27857.25
12,Olga Zakharova,27857.25
10,Alan Allen,27857.25
60,Abubakar Popov,27857.25
76,Lilian Mondal,27857.25
74,Joyce Mahato,27857.25
41,Qing Nakano,27857.25
23,Anton Buthelezi,27857.25
38,Ling Dlamini,27857.25
6,Matt Fujii,27857.25
69,Richard Sanchez,27857.25
121,Edda Davies,27857.25
76,Lilian Mondal,27857.25
8,Lakshmi Wright,27857.25
72,Mary Thompson,27857.25
143,Heinz Lis,27857.25
51,Rajendra Lal,27857.25
122,Mitsuo Rumbelow,27857.25
57,Tadashi Gumede,27857.25
26,Uriy Rowlands,27857.25
138,Andrey Pfeiffer,27857.25
75,Tebogo Kim,27857.25
134,Yhudiyt Williams,27857.25
130,Marina Wojciechowski,27857.25
137,Maciej Endo,27857.25
128,Lyubov Molina,27847.949999999997
113,Alexander Santos,27847.949999999997
145,Urai Andreev,27847.949999999997
34,Elke Lal,27847.949999999997
5,Joyce Baker,27847.949999999997
13,Andrew Kowalski,27847.949999999997
71,Xiaoyan Mishra,27847.949999999997
95,Yael Smee,27847.949999999997
149,Eunice Powell,27847.949999999997
97,Min Molefe,27847.949999999997
139,Nonhlanhla Dijkstra,27847.949999999997
33,Lijun Kumar,27847.949999999997
14,Rajendra Tian,27847.949999999997
105,Yue Mahagna,27847.949999999997
109,Sunday Richter,27847.949999999997
8,Lakshmi Wright,27847.949999999997
100,Carmen Wagner,27847.949999999997
84,Janet Lee,27847.949999999997
145,Urai Andreev,27847.949999999997
142,Hong Barasa,27847.949999999997
52,Natalya Sah,27847.949999999997
69,Richard Sanchez,27847.949999999997
123,Victor Sulaiman,27847.949999999997
99,Mikhail Yakovleva,27824.160000000003
44,Adiy Lang,27824.160000000003
52,Natalya Sah,27824.160000000003
85,Suman Mbatha,27824.160000000003
5,Joyce Baker,27824.160000000003
60,Abubakar Popov,27824.160000000003
28,Marina Goto,27824.160000000003
23,Anton Buthelezi,27824.160000000003
46,Mitsuo Nel,27824.160000000003
113,Alexander Santos,27824.160000000003
26,Uriy Rowlands,27824.160000000003
54,Jianjun Coetzee,27824.160000000003
130,Marina Wojciechowski,27824.160000000003
62,Xiaoyan Suzuki,27824.160000000003
90,Vijay Pietrzak,27824.160000000003
129,Mali Blom,27824.160000000003
27,Vijay Gomez,27824.160000000003
116,Johan Sitwat,27824.160000000003
109,Sunday Richter,27824.160000000003
8,Lakshmi Wright,27824.160000000003
36,Lihua Kamau,27824.160000000003
136,Zandile Atieno,27824.160000000003
122,Mitsuo Rumbelow,27824.160000000003
19,Mercy Janssen,27824.160000000003
14,Rajendra Tian,27824.160000000003
81,Ngozi Qiu,27824.160000000003
123,Victor Sulaiman,27824.160000000003
28,Marina Goto,27802.920000000002
36,Lihua Kamau,27802.920000000002
87,Kjartan Mwangi,27802.920000000002
39,Ping Reyes,27802.920000000002
51,Rajendra Lal,27802.920000000002
80,Karolina Mondal,27802.920000000002
50,Hadiza Schmidt,27802.920000000002
88,Suphaphon Aminu,27802.920000000002
52,Natalya Sah,27802.920000000002
123,Victor Sulaiman,27802.920000000002
35,Zandile Lavyan,27802.920000000002
8,Lakshmi Wright,27802.920000000002
47,Krzysztof Ishii,27802.920000000002
118,Muhammed Molefe,27802.920000000002
10,Alan Allen,27802.920000000002
99,Mikhail Yakovleva,27802.920000000002
122,Mitsuo Rumbelow,27802.920000000002
44,Adiy Lang,27802.920000000002
11,Irina Okon,27802.920000000002
117,Pushpa Lawal,27802.920000000002
115,Jose Das,27802.920000000002
16,Aleksandr Wairimu,27802.920000000002
73,Joyce Chmielewski,27802.920000000002
32,Watsana Smits,27802.920000000002
31,Christa Yuan,27792.149999999998
146,Ping Onyango,27792.149999999998
44,Adiy Lang,27792.149999999998
59,Barbara Kimura,27792.149999999998
85,Suman Mbatha,27792.149999999998
137,Maciej Endo,27792.149999999998
150,Asha Ngubane,27792.149999999998
8,Lakshmi Wright,27792.149999999998
46,Mitsuo Nel,27792.149999999998
71,Xiaoyan Mishra,27792.149999999998
109,Sunday Richter,27792.149999999998
144,Pablo Zoabi,27792.149999999998
90,Vijay Pietrzak,27792.149999999998
49,Rajesh Jimenez,27792.149999999998
27,Vijay Gomez,27792.149999999998
53,Susanne Vaknin,27792.149999999998
62,Xiaoyan Suzuki,27781.5
73,Joyce Chmielewski,27781.5
111,Martha Vasilev,27781.5
78,Manuel Schmid,27781.5
24,Horst Moreno,27781.5
98,Bjarni Fujita,27781.5
76,Lilian Mondal,27781.5
8,Lakshmi Wright,27781.5
28,Marina Goto,27781.5
97,Min Molefe,27781.5
125,Jianguo Cruz,27781.5
40,Renate Yoshida,27781.5
127,Michal Makarov,27781.5
139,Nonhlanhla Dijkstra,27781.5
126,Ana Roberts,27781.5
94,Karl-Heinz Nikolaev,27781.5
23,Anton Buthelezi,27781.5
13,Andrew Kowalski,27781.5
77,Sarah Kowalczyk,27777.75
104,Chan Sasaki,27777.75
110,Isa Khoza,27777.75
40,Renate Yoshida,27777.75
22,Isabel Sakamoto,27777.75
81,Ngozi Qiu,27777.75
37,Sunday Cano,27777.75
142,Hong Barasa,27777.75
85,Suman Mbatha,27777.75
46,Mitsuo Nel,27777.75
102,Nancy Shevchenko,27777.75
71,Xiaoyan Mishra,27777.75
9,Francisca Wen,27777.75
15,Hiromi Egorova,27777.75
118,Muhammed Molefe,27777.75
124,Alyona Yahaya,27777.75
43,Keiko Bala,27777.75
144,Pablo Zoabi,27777.75
122,Mitsuo Rumbelow,27777.75
7,Peng Omar,27777.75
23,Anton Buthelezi,27777.75
27,Vijay Gomez,27777.75
118,Muhammed Molefe,27777.75
103,Irina Maluleke,27777.75
33,Lijun Kumar,27777.75
10,Alan Allen,27777.75
20,Yael Hernandez,27777.75
105,Yue Mahagna,27777.75
55,Johanna Begum,27777.75
149,Eunice Powell,27777.75
146,Ping Onyango,27777.75
75,Tebogo Kim,27777.75
19,Mercy Janssen,27777.75
115,Jose Das,27777.75
24,Horst Moreno,27777.75
18,Gisela Chukwu,27771.48
142,Hong Barasa,27771.48
103,Irina Maluleke,27771.48
86,Rosa Sitwat,27771.48
51,Rajendra Lal,27771.48
139,Nonhlanhla Dijkstra,27771.48
84,Janet Lee,27771.48
139,Nonhlanhla Dijkstra,27771.48
131,Purity Sato,27771.48
150,Asha Ngubane,27771.48
50,Hadiza Schmidt,27771.48
141,Yhudiyt Kozlova,27771.48
42,Lukasz Ikeda,27771.48
42,Lukasz Ikeda,27771.48
148,Meiyr Green,27771.48
88,Suphaphon Aminu,27771.48
83,Liping Suzuki,27771.48
36,Lihua Kamau,27771.48
122,Mitsuo Rumbelow,27771.48
17,Somphong Kowalczyk,27771.48
60,Abubakar Popov,27771.48
19,Mercy Janssen,27771.48
140,David Venter,27771.48
75,Tebogo Kim,27771.48
117,Pushpa Lawal,27765.44
145,Urai Andreev,27765.44
146,Ping Onyango,27765.44
144,Pablo Zoabi,27765.44
22,Isabel Sakamoto,27765.44
141,Yhudiyt Kozlova,27765.44
18,Gisela Chukwu,27765.44
58,Justyna Nikolaev,27765.44
67,Karen Patil,27765.44
147,Li Hughes,27765.44
99,Mikhail Yakovleva,27765.44
60,Abubakar Popov,27765.44
31,Christa Yuan,27765.44
86,Rosa Sitwat,27765.44
15,Hiromi Egorova,27765.44
92,Karen Ali,27748.38
144,Pablo Zoabi,27748.38
101,Yahaya Su,27748.38
78,Manuel Schmid,27748.38
114,Esther Hassan,27748.38
47,Krzysztof Ishii,27748.38
79,Mikhail Nikolaev,27748.38
109,Sunday Richter,27748.38
19,Mercy Janssen,27748.38
107,Asha Ostrowski,27748.38
49,Rajesh Jimenez,27748.38
32,Watsana Smits,27748.38
70,Karolina Edwards,27748.38
102,Nancy Shevchenko,27748.38
73,Joyce Chmielewski,27748.38
58,Justyna Nikolaev,27748.38
89,Winai Njoroge,27748.38
18,Gisela Chukwu,27713.84
11,Irina Okon,27713.84
103,Irina Maluleke,27713.84
14,Rajendra Tian,27713.84
33,Lijun Kumar,27713.84
79,Mikhail Nikolaev,27713.84
3,Frank Mahagna,27713.84
128,Lyubov Molina,27713.84
143,Heinz Lis,27713.84
148,Meiyr Green,27713.84
134,Yhudiyt Williams,27713.84
82,Hiroshi Morozova,27713.84
121,Edda Davies,27713.84
21,Hisako Iglesias,27713.84
51,Rajendra Lal,27713.84
133,Ana Phillips,27713.84
135,Pilar Jansen,27713.84
146,Ping Onyango,27713.84
68,Miykhal Novikov,27713.84
10,Alan Allen,27713.84
122,Mitsuo Rumbelow,27713.84
95,Yael Smee,27713.84
28,Marina Goto,27670.440000000002
127,Michal Makarov,27670.440000000002
91,Janusz Young,27670.440000000002
101,Yahaya Su,27670.440000000002
88,Suphaphon Aminu,27670.440000000002
99,Mikhail Yakovleva,27670.440000000002
95,Yael Smee,27670.440000000002
4,Ragnar Haraldsson,27670.440000000002
100,Carmen Wagner,27670.440000000002
94,Karl-Heinz Nikolaev,27670.440000000002
90,Vijay Pietrzak,27670.440000000002
40,Renate Yoshida,27670.440000000002
52,Natalya Sah,27670.440000000002
121,Edda Davies,27670.440000000002
85,Suman Mbatha,27670.440000000002
5,Joyce Baker,27670.440000000002
97,Min Molefe,27670.440000000002
80,Karolina Mondal,27670.440000000002
98,Bjarni Fujita,27670.440000000002
13,Andrew Kowalski,27670.440000000002
38,Ling Dlamini,27670.440000000002
111,Martha Vasilev,27670.440000000002
21,Hisako Iglesias,27670.440000000002
15,Hiromi Egorova,27670.440000000002
71,Xiaoyan Mishra,27670.440000000002
33,Lijun Kumar,27663.390000000003
